new_ID,EWRB_ID,data_year,Postal_Code,Table Names,City,PrimaryPropertyType,PropertyType_selected,LargestPropertyType,Weather-normalized Site Electricity Intensity (GJ/m2),Weather-normalized Site Electricity Intensity (kWh/ft2),Weather-normalized Site Natural Gas Intensity (GJ/m2),Weather-normalized Site Natural Gas Intensity (m3/m2),Weather-normalized Site Natural Gas Intensity (m3/ft2),All Water Use Intensity (m3/m2),All Water Use Intensity (m3/ft2),Indoor Water Use Intensity (m3/m2),Indoor Water Use Intensity (m3/ft2),Site Energy Use Intensity (GJ/m2),Site Energy Use Intensity (ekWh/ft2),Source Energy Use Intensity (GJ/m2),Source Energy Use Intensity (ekWh/ft2),Weather-normalized Site Energy Use Intensity (GJ/m2),Weather-normalized Site Energy Use Intensity (ekWh/ft2),Weather-normalized Source Energy Use Intensity (GJ/m2),Weather-normalized Source Energy Use Intensity (ekWh/ft2),GHG Emissions Intensity (kgCO2e/m2),GHG Emissions Intensity (kgCO2e/ft2),Energy_Star_Score,Data_Quality_Check,Data_Quality_Date,Third_Party_Cert,ENERGY STAR Certification - Year(s) Certified
123806_2020,123806,2020,L1V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Pickering,Senior Living Community,Senior Living Community,Senior Living Community,0.414626,10.7,0.227075,6.08781,0.565576,4.535046773,0.421319605,,,0.673476390,17.38,1.075314719,27.75,0.673476,17.38,1.07531,27.75,15.069475548,1.4,100,No,,Not Available,Not Available
123902_2020,123902,2020,L1S,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Ajax,Strip Mall,Strip Mall,Strip Mall,0.875752,22.6,0.567689,15.2195,1.41394,0.937976431,0.087140856,,,1.433365458,36.99,2.281604709,58.88,1.44925,37.4,2.29749,59.29,32.291733317,3,,Yes,2021-07-30,BOMA BEST,Not Available
123926_2020,123926,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.24025,6.2,0.454151,12.1756,1.13115,0.858928895,0.079797100,0.0797971,0.0797971,0.707576460,18.26,0.941626944,24.3,0.729277,18.82,0.964102,24.88,24.756995543,2.3,,Yes,2021-06-28,Not Available,Not Available
123927_2020,123927,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.24025,6.2,0.340613,9.13172,0.848365,0.858928895,0.079797100,0.0797971,0.0797971,0.584738707,15.09,0.817626688,21.1,0.594039,15.33,0.828089,21.37,18.298648880,1.7,,Yes,2021-06-28,Not Available,Not Available
123943_2020,123943,2020,L1N,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.17825,4.6,0.227075,6.08781,0.565576,0.912306354,0.084756028,,,0.452988435,11.69,0.628138796,16.21,0.462288,11.93,0.637051,16.44,15.069475548,1.4,97,Yes,2021-10-14,Not Available,Not Available
123959_2020,123959,2020,L1R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Senior Living Community,Senior Living Community,Senior Living Community,0.391376,10.1,0.794764,21.3073,1.97952,1.626586408,0.151114812,,,1.169864915,30.19,1.560465721,40.27,1.1811,30.48,1.56279,40.33,39.826471091,3.7,94,No,,Not Available,Not Available
123991_2020,123991,2020,L1R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Whitby,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.279001,7.2,0.454151,12.1756,1.13115,2.805780061,0.260665481,0.130333,0.130333,0.716488979,18.49,0.991614547,25.59,0.725789,18.73,0.999365,25.79,22.604213322,2.1,,Yes,2021-07-02,Not Available,Not Available
124090_2020,124090,2020,L1G,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Oshawa,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.2015,5.2,1.02184,27.3952,2.54509,5.388678668,0.500624598,,,1.122202316,28.96,1.325252735,34.2,1.16754,30.13,1.36982,35.35,46.284817754,4.3,,Yes,2021-06-14,Not Available,Not Available
124262_2020,124262,2020,M1R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.511501,13.2,1.36245,36.5269,3.39346,3.366854581,0.312791006,,,1.838691295,47.45,2.348642348,60.61,1.92743,49.74,2.43041,62.72,67.812639965,6.3,,Yes,2021-06-23,Not Available,Not Available
124287_2020,124287,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.217,5.6,0.794764,21.3073,1.97952,1.851505170,0.172010448,0.17201,0.17201,0.922251904,23.8,1.136927347,29.34,0.971077,25.06,1.18575,30.6,36.597297759,3.4,,Yes,2021-06-30,Not Available,Not Available
124328_2020,124328,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.325501,8.4,0.681226,18.2634,1.69673,2.249187618,0.208956354,,,0.954026969,24.62,1.275265132,32.91,0.985802,25.44,1.3051,33.68,32.291733317,3,,No,,Not Available,Not Available
124393_2020,124393,2020,M1G,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.182125,4.7,0.454151,12.1756,1.13115,0.850372203,0.079002158,0.0790022,0.0790022,0.568851174,14.68,0.752914054,19.43,0.587064,15.15,0.767639,19.81,20.451431101,1.9,,Yes,2021-05-20,Not Available,Not Available
124463_2020,124463,2020,M1W,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.197625,5.1,0.567689,15.2195,1.41394,1.192232422,0.110762009,0.110762,0.110762,0.691688928,17.85,0.886989331,22.89,0.712226,18.38,0.907527,23.42,25.833386653,2.4,,No,,LEED,Not Available
124466_2020,124466,2020,M1W,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Senior Living Community,Senior Living Community,Senior Living Community,0.558001,14.4,1.47599,39.5708,3.67625,3.508243730,0.325926487,0.325926,0.325926,1.938666501,50.03,2.498605157,64.48,1.98982,51.35,2.54162,65.59,71.041813297,6.6,59,No,,Not Available,Not Available
124467_2020,124467,2020,M1W,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.151125,3.9,0.567689,15.2195,1.41394,2.085388085,0.193738880,,,0.738189024,19.05,0.891639340,23.01,0.766477,19.78,0.918764,23.71,30.138951096,2.8,,Yes,2021-07-15,Not Available,Not Available
124530_2020,124530,2020,M1B,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.298376,7.7,0.567689,15.2195,1.41394,1.638810254,0.152250445,,,0.857539270,22.13,1.147002367,29.6,0.889314,22.95,1.1811,30.48,29.062559985,2.7,,Yes,2021-05-28,Not Available,Not Available
124552_2020,124552,2020,M1S,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.488251,12.6,1.02184,27.3952,2.54509,2.402800613,0.223227467,0.223227,0.223227,1.426390444,36.81,1.906891436,49.21,1.46514,37.81,1.94215,50.12,48.437599975,4.5,,No,,Not Available,Not Available
124620_2020,124620,2020,M6S,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.426251,11,0.567689,15.2195,1.41394,3.062888283,0.284551614,0.284552,0.284552,0.918764396,23.71,1.324090233,34.17,0.959839,24.77,1.37175,35.4,26.909777764,2.5,,No,,Not Available,Not Available
124621_2020,124621,2020,M6S,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.368126,9.5,0.908302,24.3513,2.26231,2.052383701,0.190672673,,,1.191177459,30.74,1.553490706,40.09,1.22528,31.62,1.58643,40.94,43.055644422,4,,Yes,2020-06-17,Not Available,Not Available
124627_2020,124627,2020,M6S,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,,,0.340613,9.13172,0.848365,,,,,,,,,Not Available,Not Available,Not Available,Not Available,0,0,,No,,Not Available,Not Available
124688_2020,124688,2020,M6R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.325501,8.4,0.340613,9.13172,0.848365,0.977500198,0.090812734,0.0908127,0.0908127,0.642863827,16.59,0.959839481,24.77,0.661076,17.06,0.975727,25.18,17.222257769,1.6,,Yes,2021-06-29,Not Available,Not Available
124716_2020,124716,2020,M6H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.480501,12.4,0.454151,12.1756,1.13115,3.614183727,0.335768634,,,0.964101990,24.88,1.437627967,37.1,0.988127,25.5,1.45468,37.54,25.833386653,2.4,,No,,Not Available,Not Available
124738_2020,124738,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.213125,5.5,0.340613,9.13172,0.848365,0.938791354,0.087216565,0.0872166,0.0872166,0.550638637,14.21,0.757564064,19.55,0.559939,14.45,0.766477,19.78,18.298648880,1.7,,Yes,2021-05-26,Not Available,Not Available
124755_2020,124755,2020,M3H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.306126,7.9,0.454151,12.1756,1.13115,2.580453838,0.239731991,,,0.781201612,20.16,1.082289734,27.93,0.796314,20.55,1.09353,28.22,24.756995543,2.3,,No,,Not Available,Not Available
124756_2020,124756,2020,M6K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.329376,8.5,0.340613,9.13172,0.848365,1.340140956,0.124503161,0.124503,0.124503,0.700601446,18.08,1.025714617,26.47,0.711064,18.35,1.02998,26.58,20.451431101,1.9,,Yes,2021-05-26,Not Available,Not Available
124760_2020,124760,2020,M6J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.344876,8.9,0.340613,9.13172,0.848365,1.322620110,0.122875421,0.122875,0.122875,0.658751360,17,0.988127039,25.5,0.685876,17.7,1.0199,26.32,17.222257769,1.6,,Yes,2021-05-20,Not Available,Not Available
124796_2020,124796,2020,M5R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.445626,11.5,0.794764,21.3073,1.97952,1.589914871,0.147707915,0.147708,0.147708,1.269840121,32.77,1.706941023,44.05,1.29697,33.47,1.7329,44.72,43.055644422,4,,No,,Not Available,Not Available
124799_2020,124799,2020,M5R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.449501,11.6,0.567689,15.2195,1.41394,1.667332560,0.154900254,,,0.954026969,24.62,1.388802866,35.84,0.990452,25.56,1.42639,36.81,26.909777764,2.5,,No,,Not Available,Not Available
124803_2020,124803,2020,M5R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.174375,4.5,0.113538,3.04391,0.282788,,,,,0.330538182,8.53,0.498713529,12.87,0.338288,8.73,0.507626,13.1,8.611128884,0.8,,Yes,2021-08-03,Not Available,Not Available
124804_2020,124804,2020,M5S,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.294501,7.6,0.454151,12.1756,1.13115,0.858113972,0.079721392,0.0797214,0.0797214,0.708738963,18.29,0.994714553,25.67,0.733539,18.93,1.0199,26.32,22.604213322,2.1,,Yes,2021-06-21,Not Available,Not Available
124819_2020,124819,2020,M5R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Senior Living Community,Multifamily Housing,Senior Living Community,0.751752,19.4,1.13538,30.4391,2.82788,2.765033909,0.256880039,,,1.886353893,48.68,2.621055410,67.64,1.94215,50.12,2.67569,69.05,60.277902191,5.6,,Yes,2021-06-09,Not Available,Not Available
124824_2020,124824,2020,M4W,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Hotel,Hotel,Hotel,,,1.02184,27.3952,2.54509,1.349512571,0.125373812,0.125374,0.125374,1.962304050,50.64,2.908581003,75.06,Not Available,Not Available,Not Available,Not Available,53.819555528,5,59,No,,Not Available,Not Available
124828_2020,124828,2020,M5R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.387501,10,0.454151,12.1756,1.13115,1.117666963,0.103834652,0.103835,0.103835,0.825764204,21.31,1.200477478,30.98,0.857539,22.13,1.23225,31.8,23.680604432,2.2,,Yes,2021-08-04,Not Available,Not Available
124829_2020,124829,2020,M5R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Senior Living Community,Senior Living Community,Senior Living Community,0.883502,22.8,1.8166,48.7025,4.52461,2.808224830,0.260892607,,,2.557505279,66,3.436744593,88.69,2.65864,68.61,3.52277,90.91,89.340462176,8.3,4,Yes,2021-08-10,Not Available,Not Available
124852_2020,124852,2020,M4V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.217,5.6,0.340613,9.13172,0.848365,3.174532741,0.294923723,0.294924,0.294924,0.552963641,14.27,0.765314080,19.75,0.570014,14.71,0.782364,20.19,17.222257769,1.6,,Yes,2021-05-19,Not Available,Not Available
124861_2020,124861,2020,M5J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Hotel,Hotel,Hotel,0.279001,7.2,0.340613,9.13172,0.848365,0.642974286,0.059734262,0.0597343,0.0597343,0.630463801,16.27,0.900551859,23.24,0.665339,17.17,0.936977,24.18,19.375039990,1.8,99,Yes,2021-06-09,Not Available,Not Available
124862_2020,124862,2020,M5J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.511501,13.2,0.227075,6.08781,0.565576,1.234608421,0.114698868,0.114699,0.114699,0.668826380,17.26,1.136927347,29.34,0.697501,18,1.1904,30.72,12.916693327,1.2,30,Yes,2021-10-07,Not Available,Not Available
124863_2020,124863,2020,M5J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Office,Office,Office,0.255751,6.6,0.340613,9.13172,0.848365,0.495473214,0.046030965,,,0.606438752,15.65,0.857539270,22.13,0.616514,15.91,0.867614,22.39,18.298648880,1.7,97,No,,Not Available,Not Available
124864_2020,124864,2020,M5E,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.410751,10.6,0.567689,15.2195,1.41394,2.003080857,0.186092289,0.186092,0.186092,0.924576908,23.86,1.318665222,34.03,0.945889,24.41,1.34695,34.76,27.986168875,2.6,,Yes,2021-05-18,Not Available,Not Available
124865_2020,124865,2020,M5E,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.511501,13.2,0.454151,12.1756,1.13115,1.968854089,0.182912518,0.182913,0.182913,0.998202060,25.76,1.491103078,38.48,1.01293,26.14,1.50815,38.92,26.909777764,2.5,,Yes,2021-05-14,Not Available,Not Available
124866_2020,124866,2020,M5J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Office,Office,Office,0.434001,11.2,,,,0.165429379,0.015368891,,,0.633563808,16.35,1.116389804,28.81,0.641701,16.56,1.1253,29.04,19.375039990,1.8,97,No,,Not Available,2019
124871_2020,124871,2020,M5J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Other,Other,Other,0.375876,9.7,0,0,0,1.199974191,0.111481243,,,1.218690015,31.45,1.844503807,47.6,1.24349,32.09,1.8786,48.48,71.041813297,6.6,,Yes,2021-06-18,Not Available,Not Available
124884_2020,124884,2020,M5J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Other - Lodging/Residential,Multifamily Housing,0.360376,9.3,0.340613,9.13172,0.848365,1.479900259,0.137487224,,,0.737026521,19.02,1.085777241,28.02,0.749427,19.34,1.10166,28.43,20.451431101,1.9,,No,,Not Available,Not Available
124885_2020,124885,2020,M5J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.124,3.2,0.454151,12.1756,1.13115,1.171859346,0.108869289,,,0.524676083,13.54,0.648676339,16.74,0.535914,13.83,0.659914,17.03,20.451431101,1.9,,No,,Not Available,Not Available
124886_2020,124886,2020,M5J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Other - Lodging/Residential,Multifamily Housing,0.174375,4.5,0.340613,9.13172,0.848365,1.274539650,0.118408601,,,0.529326093,13.66,0.697501440,18,0.541726,13.98,0.712226,18.38,18.298648880,1.7,,No,,Not Available,Not Available
124889_2020,124889,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.682001,17.6,0.908302,24.3513,2.26231,2.976098979,0.276488625,0.276489,0.276489,1.560465721,40.27,2.228129599,57.5,1.59805,41.24,2.2599,58.32,47.361208865,4.4,,Yes,2021-08-06,Not Available,Not Available
124894_2020,124894,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.383626,9.9,0.681226,18.2634,1.69673,2.384464844,0.221524019,0.221524,0.221524,1.076477222,27.78,1.452740498,37.49,1.09818,28.34,1.47522,38.07,36.597297759,3.4,,Yes,2021-06-23,Not Available,Not Available
124898_2020,124898,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.317751,8.2,0.567689,15.2195,1.41394,1.950110859,0.181171216,0.181171,0.181171,0.885826828,22.86,1.193502463,30.8,0.904039,23.33,1.21288,31.3,30.138951096,2.8,,Yes,2021-05-19,Not Available,Not Available
124899_2020,124899,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.294501,7.6,0.567689,15.2195,1.41394,1.744342788,0.162054737,0.162055,0.162055,0.894739347,23.09,1.185752447,30.6,0.912952,23.56,1.20396,31.07,31.215342206,2.9,,Yes,2021-06-01,Not Available,Not Available
124903_2020,124903,2020,M5J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Office,Office,Office,0.325501,8.4,0.113538,3.04391,0.282788,0.188654686,0.017526593,,,0.414625856,10.7,0.728114003,18.79,0.422376,10.9,0.734702,18.96,6.458346663,0.6,98,Yes,2021-06-09,Not Available,2018
124905_2020,124905,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Hotel,Hotel,Hotel,0.821502,21.2,0.113538,3.04391,0.282788,1.371108032,0.127380096,0.12738,0.12738,0.950539462,24.53,1.748016108,45.11,0.950539,24.53,1.74685,45.08,0,0,85,Yes,2021-06-18,Not Available,Not Available
124910_2020,124910,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.321626,8.3,0.454151,12.1756,1.13115,1.249684497,0.116099481,0.116099,0.116099,0.769964089,19.87,1.084614739,27.99,0.796314,20.55,1.10825,28.6,23.680604432,2.2,,Yes,2021-05-20,Not Available,Not Available
125001_2020,125001,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.348751,9,0.454151,12.1756,1.13115,1.543871718,0.143430367,0.14343,0.14343,0.804064160,20.75,1.142352358,29.48,0.828089,21.37,1.16638,30.1,24.756995543,2.3,,Yes,2021-05-20,Not Available,Not Available
125002_2020,125002,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.313876,8.1,0.567689,15.2195,1.41394,1.793645633,0.166635121,0.166635,0.166635,0.886989331,22.89,1.195827468,30.86,0.915277,23.62,1.22218,31.54,30.138951096,2.8,,Yes,2021-05-20,Not Available,Not Available
125012_2020,125012,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.414626,10.7,0.454151,12.1756,1.13115,1.096886425,0.101904077,0.101904,0.101904,0.855214265,22.07,1.259377599,32.5,0.871102,22.48,1.2741,32.88,23.680604432,2.2,,Yes,2021-05-26,Not Available,Not Available
125020_2020,125020,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.213125,5.5,0.454151,12.1756,1.13115,1.585025332,0.147253662,0.147254,0.147254,0.650613843,16.79,0.859864275,22.19,0.675801,17.44,0.883502,22.8,22.604213322,2.1,,Yes,2021-06-08,Not Available,Not Available
125022_2020,125022,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Other - Lodging/Residential,Other - Lodging/Residential,Other - Lodging/Residential,0.356501,9.2,0.454151,12.1756,1.13115,1.111962502,0.103304690,0.103305,0.103305,0.746326540,19.26,1.090427251,28.14,0.773452,19.96,1.11871,28.87,21.527822211,2,,Yes,2021-06-15,Not Available,Not Available
125023_2020,125023,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.372001,9.6,0.567689,15.2195,1.41394,1.855987246,0.172426846,0.172427,0.172427,0.867614291,22.39,1.234577548,31.86,0.885827,22.86,1.24814,32.21,26.909777764,2.5,,Yes,2021-06-07,Not Available,Not Available
125024_2020,125024,2020,M5H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.186,4.8,0.681226,18.2634,1.69673,2.210071312,0.205322330,0.205322,0.205322,0.862189280,22.25,1.048189663,27.05,0.901714,23.27,1.0881,28.08,34.444515538,3.2,,Yes,2021-06-08,Not Available,Not Available
125025_2020,125025,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Other - Lodging/Residential,Multifamily Housing,0.0387501,1,,,,1.603768562,0.148994965,,,0.517701069,13.36,0.713388972,18.41,0.544051,14.04,0.748264,19.31,40.902862201,3.8,,No,,Not Available,Not Available
125030_2020,125030,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.395251,10.2,0.454151,12.1756,1.13115,1.673037022,0.155430215,0.15543,0.15543,0.878851814,22.68,1.266352614,32.68,0.902877,23.3,1.28689,33.21,25.833386653,2.4,,Yes,2021-08-04,Not Available,Not Available
125031_2020,125031,2020,M5V,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.217,5.6,0.454151,12.1756,1.13115,1.297764957,0.120566302,0.120566,0.120566,0.604113747,15.59,0.817626688,21.1,0.617676,15.94,0.832352,21.48,20.451431101,1.9,,Yes,2021-06-01,Not Available,Not Available
125035_2020,125035,2020,M5H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.496001,12.8,0,0,0,2.069089624,0.192224704,0.192225,0.192225,2.333917317,60.23,2.998093688,77.37,2.39398,61.78,3.08683,79.66,0,0,,No,,Not Available,Not Available
125037_2020,125037,2020,M5H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Office,Office,Office,0.457251,11.8,0.227075,6.08781,0.565576,0.238772454,0.022182685,,,0.672313888,17.35,1.111739795,28.69,0.697501,18,1.13809,29.37,12.916693327,1.2,84,Yes,2021-06-11,Not Available,"2021, 2020"
125038_2020,125038,2020,M5H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Hotel,Hotel,Hotel,0.356501,9.2,0.794764,21.3073,1.97952,0.684942824,0.063633266,,,1.067564703,27.55,1.416315423,36.55,1.09818,28.34,1.44577,37.31,37.673688870,3.5,96,Yes,2021-06-15,Not Available,Not Available
125039_2020,125039,2020,M5H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Office,Office,Office,0.348751,9,0.340613,9.13172,0.848365,0.315375220,0.029299315,0.0292993,0.0292993,0.713388972,18.41,1.034627135,26.7,0.734702,18.96,1.05749,27.29,18.298648880,1.7,95,No,,LEED,Not Available
125041_2020,125041,2020,M5H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.325501,8.4,0.567689,15.2195,1.41394,1.582988025,0.147064390,,,0.915276889,23.62,1.233415046,31.83,0.941627,24.3,1.25822,32.47,31.215342206,2.9,,No,,Not Available,Not Available
125042_2020,125042,2020,M5E,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Hotel,Hotel,Hotel,0.395251,10.2,0.681226,18.2634,1.69673,1.146596731,0.106522315,0.106522,0.106522,1.073377215,27.7,1.459328012,37.66,1.11174,28.69,1.49808,38.66,35.520906648,3.3,90,Yes,2021-06-30,Green Key Eco-Rating,Not Available
125056_2020,125056,2020,M5E,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.337126,8.7,0.227075,6.08781,0.565576,1.551613487,0.144149601,0.14415,0.14415,0.587063712,15.15,0.911014380,23.51,0.598689,15.45,0.923414,23.83,15.069475548,1.4,75,Yes,2021-09-01,Not Available,Not Available
125069_2020,125069,2020,M5C,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Office,Office,Office,0.383626,9.9,0.227075,6.08781,0.565576,0.285223067,0.026498088,0.0264981,0.0264981,0.591713721,15.27,0.961776985,24.82,0.623489,16.09,0.994715,25.67,11.840302216,1.1,91,Yes,2021-06-07,BOMA Gold,Not Available
125070_2020,125070,2020,M5C,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Hotel,Hotel,Hotel,0.391376,10.1,0.908302,24.3513,2.26231,0.710612900,0.066018094,0.0660181,0.0660181,1.241165062,32.03,1.626340857,41.97,1.29232,33.35,1.67749,43.29,44.132035533,4.1,93,Yes,2021-06-14,Not Available,Not Available
